target_id	source_id	label
8444	27489	1
8444	32834	0
8447	30508	1
8447	40643	0
8448	30515	1
8448	33956	0
8458	11914	1
8458	25733	0
8459	25721	1
8459	26401	0
8460	6032	1
8460	29144	0
8466	28853	1
8466	2519	0
8467	4682	1
8467	14348	0
8469	29340	1
8469	28144	0
8477	28891	1
8477	36676	0
8478	34005	1
8478	7213	0
8481	36607	1
8481	15076	0
8482	29426	1
8482	30725	0
8484	27826	1
8484	39848	0
8485	29199	1
8485	14916	0
8490	29572	1
8490	6535	0
8492	29573	1
8492	5960	0
8493	29546	1
8493	28134	0
8506	34005	1
8506	32769	0
8507	29341	1
8507	38052	0
8508	4312	1
8508	32997	0
8509	29503	1
8509	39160	0
8511	29346	1
8511	39356	0
8512	29347	1
8512	30958	0
8517	29428	1
8517	14164	0
8518	29350	1
8518	38116	0
8522	39240	1
8522	6066	0
8523	29549	1
8523	39840	0
8524	29657	1
8524	36614	0
8526	27863	1
8526	4556	0
8528	32608	1
8528	30238	0
8529	14162	1
8529	33445	0
8601	5026	1
8601	37885	0
8603	26037	1
8603	5168	0
8604	2602	1
8604	34409	0
8605	6633	1
8605	28174	0
8608	31231	1
8608	38118	0
8609	33236	1
8609	14305	0
8611	1202	1
8611	4240	0
8613	29356	1
8613	4506	0
8614	34191	1
8614	38114	0
8616	7022	1
8616	6147	0
8618	30021	1
8618	31350	0
8619	36325	1
8619	40741	0
8624	4300	1
8624	1846	0
8625	29312	1
8625	6762	0
8626	29312	1
8626	38033	0
8628	32110	1
8628	1841	0
8629	32110	1
8629	11939	0
8630	32111	1
8630	25735	0
8631	40105	1
8631	38627	0
8632	28710	1
8632	25527	0
8633	12309	1
8633	6546	0
8634	28853	1
8634	38339	0
8635	32110	1
8635	40058	0
8640	4735	1
8640	36703	0
8641	4784	1
8641	31835	0
8642	4936	1
8642	6479	0
8643	30018	1
8643	25611	0
8647	30017	1
8647	38311	0
8649	11937	1
8649	14305	0
8650	32890	1
8650	6056	0
8651	32888	1
8651	30046	0
8655	37778	1
8655	4409	0
8657	32888	1
8657	1841	0
8659	29989	1
8659	14229	0
8660	29988	1
8660	4420	0
8661	32113	1
8661	6738	0
8664	29993	1
8664	12317	0
8670	30124	1
8670	14146	0
8671	27827	1
8671	29203	0
8675	4600	1
8675	42703	0
8677	14067	1
8677	25509	0
8679	4013	1
8679	28354	0
8681	1831	1
8681	41908	0
8683	33646	1
8683	4282	0
8684	30512	1
8684	28040	0
8685	1315	1
8685	5925	0
8686	30515	1
8686	38093	0
8687	30261	1
8687	32918	0
8689	25946	1
8689	21568	0
8701	25921	1
8701	14052	0
8703	26020	1
8703	39842	0
8704	1401	1
8704	38398	0
8706	29434	1
8706	37769	0
8708	26128	1
8708	6408	0
8709	25615	1
8709	31345	0
8712	29156	1
8712	14035	0
8714	36607	1
8714	31963	0
8726	31907	1
8726	30129	0
8736	29657	1
8736	25510	0
8738	29988	1
8738	29002	0
8740	32868	1
8740	26115	0
8741	32890	1
8741	30794	0
8744	32856	1
8744	38341	0
8745	5319	1
8745	1731	0
8748	30021	1
8748	33923	0
8749	34196	1
8749	6770	0
8751	4223	1
8751	6965	0
8752	29992	1
8752	3813	0
8754	14834	1
8754	30398	0
8756	30045	1
8756	45807	0
8757	4220	1
8757	15021	0
8760	14736	1
8760	38128	0
8762	4925	1
8762	7310	0
8764	30262	1
8764	30811	0
8767	25806	1
8767	26421	0
8768	1315	1
8768	29350	0
8770	30263	1
8770	27928	0
8771	33956	1
8771	37714	0
8772	30263	1
8772	30327	0
8773	13948	1
8773	13964	0
8776	14375	1
8776	37781	0
8803	34205	1
8803	12301	0
8805	6869	1
8805	31422	0
8806	34108	1
8806	40434	0
8807	32808	1
8807	29162	0
8808	4849	1
8808	37886	0
8809	4850	1
8809	31818	0
8810	4542	1
8810	30179	0
8811	37957	1
8811	28853	0
8813	31012	1
8813	13924	0
8815	14162	1
8815	14510	0
8817	14824	1
8817	38311	0
8818	30034	1
8818	6870	0
8819	39337	1
8819	25753	0
8824	6936	1
8824	30058	0
8901	14651	1
8901	26137	0
8902	32622	1
8902	30303	0
8905	4847	1
8905	39031	0
8906	4944	1
8906	14052	0
8911	4543	1
8911	7163	0
8912	4543	1
8912	40036	0
8913	30253	1
8913	32987	0
8918	32975	1
8918	4877	0
8920	33246	1
8920	45686	0
8921	32622	1
8921	38149	0
8925	13968	1
8925	32866	0
8928	26417	1
8928	27701	0
8929	31984	1
8929	6730	0
8932	3406	1
8932	26158	0
9002	31610	1
9002	33836	0
9003	4853	1
9003	6040	0
9006	4950	1
9006	30640	0
9010	33931	1
9010	6021	0
9012	34121	1
9012	14726	0
9018	33126	1
9018	41813	0
9019	33522	1
9019	30869	0
9020	4998	1
9020	4610	0
9022	38261	1
9022	30153	0
9024	32619	1
9024	38632	0
9026	33972	1
9026	32987	0
9027	33890	1
9027	33251	0
9029	4464	1
9029	30243	0
9030	4238	1
9030	7319	0
9031	14050	1
9031	24903	0
9033	4241	1
9033	14070	0
9034	6591	1
9034	39611	0
9036	28892	1
9036	28174	0
9038	4539	1
9038	28074	0
9040	37983	1
9040	14315	0
9042	30058	1
9042	31983	0
9043	32901	1
9043	4360	0
9045	30061	1
9045	28072	0
9046	32847	1
9046	31416	0
9047	30066	1
9047	27320	0
9048	30066	1
9048	38061	0
9051	30144	1
9051	45683	0
9055	4798	1
9055	32970	0
9059	4227	1
9059	37106	0
9062	33918	1
9062	7132	0
9063	6762	1
9063	31347	0
9065	4340	1
9065	28079	0
9066	1415	1
9066	6204	0
9067	38079	1
9067	14319	0
9068	26254	1
9068	42029	0
9070	25954	1
9070	29139	0
9072	25620	1
9072	41813	0
9074	5709	1
9074	14044	0
9076	14740	1
9076	36704	0
9077	6483	1
9077	40050	0
9079	25950	1
9079	40207	0
9085	25830	1
9085	6204	0
9086	3818	1
9086	37984	0
9102	4852	1
9102	14792	0
9103	4851	1
9103	6006	0
9104	4855	1
9104	37989	0
9106	6291	1
9106	29435	0
9110	33125	1
9110	45660	0
9111	27488	1
9111	4433	0
9112	2104	1
9112	42024	0
9114	32066	1
9114	38824	0
9117	28857	1
9117	5845	0
9119	33117	1
9119	27936	0
9120	2107	1
9120	40717	0
9121	26703	1
9121	22725	0
9122	4324	1
9122	14298	0
9123	4518	1
9123	34228	0
9124	4480	1
9124	33243	0
9125	30246	1
9125	28298	0
9126	30307	1
9126	4656	0
9127	4543	1
9127	3827	0
9129	29160	1
9129	37957	0
9130	4356	1
9130	5018	0
9131	14325	1
9131	40061	0
9132	32669	1
9132	7230	0
9135	33721	1
9135	14606	0
9137	30067	1
9137	28956	0
9138	4704	1
9138	28533	0
9140	37704	1
9140	4411	0
9141	37704	1
9141	38328	0
9143	6216	1
9143	40678	0
9144	37704	1
9144	38196	0
9145	33903	1
9145	32628	0
9146	14641	1
9146	33216	0
9152	28506	1
9152	28267	0
9155	30218	1
9155	4311	0
9156	30180	1
9156	28857	0
9157	26253	1
9157	25846	0
9158	4570	1
9158	25744	0
9159	26255	1
9159	37903	0
9161	25952	1
9161	4743	0
9162	9011	1
9162	36673	0
9163	26710	1
9163	30703	0
9179	40420	1
9179	2701	0
9203	25418	1
9203	40704	0
9204	4282	1
9204	38033	0
9206	37950	1
9206	28061	0
9208	3918	1
9208	33130	0
9209	25615	1
9209	30335	0
9210	6036	1
9210	6776	0
9212	37933	1
9212	6535	0
9213	25951	1
9213	31862	0
9215	27941	1
9215	30656	0
9216	26602	1
9216	6687	0
9217	30221	1
9217	3143	0
9218	33117	1
9218	14482	0
9220	26602	1
9220	30708	0
9221	3928	1
9221	41962	0
9225	28310	1
9225	33834	0
9226	26709	1
9226	14030	0
9229	26702	1
9229	32065	0
9230	26702	1
9230	3512	0
9232	9224	1
9232	11989	0
9234	4250	1
9234	25719	0
9235	42211	1
9235	40617	0
9238	30074	1
9238	13963	0
9239	4543	1
9239	31812	0
9240	30353	1
9240	28089	0
9241	30354	1
9241	45686	0
9242	30282	1
9242	4996	0
9246	32628	1
9246	45771	0
9247	33504	1
9247	30901	0
9248	25306	1
9248	31903	0
9249	26503	1
9249	42303	0
9251	14285	1
9251	40419	0
9252	14248	1
9252	14065	0
9255	28192	1
9255	33445	0
9256	32631	1
9256	14804	0
9257	28267	1
9257	4377	0
9258	32628	1
9258	38056	0
9259	27561	1
9259	40526	0
9260	27566	1
9260	38040	0
9261	12309	1
9261	7102	0
9262	27565	1
9262	27486	0
9263	30077	1
9263	33520	0
9264	4748	1
9264	38381	0
9265	4839	1
9265	25833	0
9266	4359	1
9266	30387	0
9273	26133	1
9273	14184	0
9274	26136	1
9274	32997	0
9275	26137	1
9275	14515	0
9276	26227	1
9276	4432	0
9280	6584	1
9280	25526	0
9285	33888	1
9285	30284	0
9287	4452	1
9287	30318	0
9302	27589	1
9302	4505	0
9304	43615	1
9304	34138	0
9305	9326	1
9305	11906	0
9308	4323	1
9308	38637	0
9310	4282	1
9310	26227	0
9311	25949	1
9311	27306	0
9312	25953	1
9312	32888	0
9313	25507	1
9313	6651	0
9315	1705	1
9315	38150	0
9317	25607	1
9317	37853	0
9318	25742	1
9318	2517	0
9319	25610	1
9319	1746	0
9324	14221	1
9324	27576	0
9325	26604	1
9325	15027	0
9327	26710	1
9327	28141	0
9331	32904	1
9331	4724	0
9333	33323	1
9333	28138	0
9334	4542	1
9334	26508	0
9335	33896	1
9335	30275	0
9337	30283	1
9337	5711	0
9340	30697	1
9340	7205	0
9341	30284	1
9341	6639	0
9343	30359	1
9343	30380	0
9344	34202	1
9344	4866	0
9345	28360	1
9345	26258	0
9347	3809	1
9347	27012	0
9348	26412	1
9348	38055	0
9349	26504	1
9349	4686	0
9350	26505	1
9350	26423	0
9353	26401	1
9353	28143	0
9354	28394	1
9354	6000	0
9355	26409	1
9355	4947	0
9360	3148	1
9360	28853	0
9362	27577	1
9362	33242	0
9363	27562	1
9363	31927	0
9364	27563	1
9364	14744	0
9365	27564	1
9365	30811	0
9366	27575	1
9366	30590	0
9367	4839	1
9367	32767	0
9371	26113	1
9371	27181	0
9374	30081	1
9374	33986	0
9375	30154	1
9375	29629	0
9376	4247	1
9376	14935	0
9378	34012	1
9378	30513	0
9379	4449	1
9379	27701	0
9502	37939	1
9502	3510	0
9603	33903	1
9603	4546	0
9604	32020	1
9604	40502	0
9605	28827	1
9605	25612	0
9609	32110	1
9609	25509	0
9610	32111	1
9610	30834	0
9611	32017	1
9611	25615	0
9612	30338	1
9612	7157	0
9613	33888	1
9613	31321	0
9616	25944	1
9616	40135	0
9631	30222	1
9631	30876	0
9648	37959	1
9648	32768	0
9649	29346	1
9649	4644	0
9650	27806	1
9650	4775	0
9652	30185	1
9652	45790	0
9656	4483	1
9656	45738	0
9657	4645	1
9657	28046	0
9659	11938	1
9659	27805	0
9660	32922	1
9660	30891	0
9667	28887	1
9667	38108	0
9670	33259	1
9670	28816	0
9677	6545	1
9677	28893	0
9680	30277	1
9680	4208	0
9681	5167	1
9681	4599	0
9683	5094	1
9683	4309	0
9684	32904	1
9684	14855	0
9688	4750	1
9688	30708	0
9689	31922	1
9689	3150	0
9692	12016	1
9692	32896	0
9693	33756	1
9693	28338	0
9697	30264	1
9697	37944	0
9699	30343	1
9699	40669	0
9700	30347	1
9700	28516	0
9702	32019	1
9702	42007	0
9703	28973	1
9703	14233	0
9705	14067	1
9705	38067	0
9708	38303	1
9708	38307	0
9711	4247	1
9711	21384	0
9714	6965	1
9714	31348	0
9715	31610	1
9715	4967	0
9716	14048	1
9716	28354	0
9721	15020	1
9721	4957	0
9730	4450	1
9730	40051	0
9737	31623	1
9737	26216	0
9740	30223	1
9740	30619	0
9741	42209	1
9741	7128	0
9742	34005	1
9742	33320	0
9744	30184	1
9744	34004	0
9745	38048	1
9745	44635	0
9746	30186	1
9746	40669	0
9747	30225	1
9747	4643	0
9750	2603	1
9750	29008	0
9757	30513	1
9757	40065	0
9759	32921	1
9759	7134	0
9765	31212	1
9765	14777	0
9766	28025	1
9766	37918	0
9769	28360	1
9769	41964	0
9770	32631	1
9770	14171	0
9774	29354	1
9774	45731	0
9782	11911	1
9782	27241	0
9784	12016	1
9784	14535	0
9785	33662	1
9785	37973	0
9789	30262	1
9789	38756	0
9790	30264	1
9790	11987	0
9791	28517	1
9791	4546	0
9793	30339	1
9793	27486	0
9795	30340	1
9795	801	0
9796	30338	1
9796	28432	0
9797	36733	1
9797	38378	0
9798	30271	1
9798	4943	0
9799	30273	1
9799	2701	0
9800	30348	1
9800	32686	0
9802	30272	1
9802	38386	0
9803	37975	1
9803	30034	0
9805	4264	1
9805	30275	0
9809	25515	1
9809	6450	0
9810	30228	1
9810	30177	0
9812	4372	1
9812	26130	0
9813	4435	1
9813	40314	0
9814	25604	1
9814	15062	0
9815	25507	1
9815	32782	0
9817	25744	1
9817	28238	0
9818	25524	1
9818	5226	0
9820	25749	1
9820	30819	0
9821	25517	1
9821	30252	0
9902	30253	1
9902	4858	0
9904	32623	1
9904	4744	0
9905	4525	1
9905	3555	0
9907	25754	1
9907	31345	0
9909	36635	1
9909	29340	0
9918	4260	1
9918	38242	0
9919	14842	1
9919	29574	0
9922	28091	1
9922	13953	0
9924	25520	1
9924	38274	0
22401	6979	1
22401	21490	0
22629	10627	1
22629	45733	0
22630	10535	1
22630	8647	0
22725	10626	1
22725	26020	0
22726	10628	1
22726	26118	0
22903	10543	1
22903	29435	0
27104	7325	1
27104	13106	0
27105	9207	1
27105	27591	0
5604	43620	1
5604	11152	0
5605	6976	1
5605	12049	0
5610	9164	1
5610	25724	0
5612	28152	1
5612	33826	0
5616	29200	1
5616	21908	0
5702	31142	1
5702	4957	0
5704	37800	1
5704	9810	0
5709	25529	1
5709	13264	0
5711	3909	1
5711	31951	0
5712	6778	1
5712	28412	0
5713	28144	1
5713	28078	0
5801	27003	1
5801	28527	0
5813	20622	1
5813	8467	0
5815	7150	1
5815	11819	0
5818	7016	1
5818	10409	0
5820	10622	1
5820	28839	0
5821	10619	1
5821	26408	0
5824	28127	1
5824	4411	0
5826	43620	1
5826	36904	0
5827	20653	1
5827	6968	0
5831	10552	1
5831	11145	0
5837	25851	1
5837	43606	0
5839	7307	1
5839	36658	0
5840	8308	1
5840	43840	0
5842	7052	1
5842	8628	0
5852	9154	1
5852	30123	0
5854	11790	1
5854	30696	0
5879	26601	1
5879	14292	0
5886	10753	1
5886	32996	0
5890	14119	1
5890	33932	0
5901	19906	1
5901	15035	0
5903	19808	1
5903	38238	0
5912	43620	1
5912	45643	0
5919	6772	1
5919	25745	0
5920	11760	1
5920	33435	0
5923	6686	1
5923	10654	0
5925	10533	1
5925	3503	0
5929	14113	1
5929	6816	0
5931	20522	1
5931	10717	0
5944	7237	1
5944	40604	0
5948	21018	1
5948	7229	0
5949	43626	1
5949	10119	0
5981	4118	1
5981	12310	0
5983	14260	1
5983	29176	0
5984	7237	1
5984	7139	0
5986	14257	1
5986	33445	0
6021	7046	1
6021	6808	0
6024	28775	1
6024	45643	0
6025	25733	1
6025	45654	0
6026	10612	1
6026	10584	0
6029	8308	1
6029	27710	0
6030	45202	1
6030	14765	0
6031	37755	1
6031	4772	0
6033	25617	1
6033	45110	0
6034	25838	1
6034	11885	0
6036	9210	1
6036	9818	0
6039	10706	1
6039	7120	0
6040	10714	1
6040	37714	0
6043	14957	1
6043	13941	0
6044	6970	1
6044	21384	0
6045	6683	1
6045	30756	0
6056	3912	1
6056	10531	0
6066	10631	1
6066	10964	0
6076	703	1
6076	3818	0
6088	25722	1
6088	11506	0
6097	7310	1
6097	1013	0
6110	10703	1
6110	10202	0
6111	9179	1
6111	28187	0
6115	41819	1
6115	11128	0
6117	8443	1
6117	40733	0
6118	10519	1
6118	7126	0
6119	10520	1
6119	10695	0
6124	8308	1
6124	30246	0
6132	9911	1
6132	1401	0
6136	9179	1
6136	19831	0
6138	10206	1
6138	45289	0
6144	10627	1
6144	29992	0
6147	9324	1
6147	45136	0
6153	10615	1
6153	30787	0
6157	10537	1
6157	33293	0
6158	10180	1
6158	11841	0
6161	10275	1
6161	9349	0
6177	8377	1
6177	25855	0
6185	10616	1
6185	29672	0
6197	26119	1
6197	34137	0
6199	26216	1
6199	39112	0
6204	26216	1
6204	34119	0
6207	10682	1
6207	8439	0
6212	10185	1
6212	27023	0
6214	10633	1
6214	19501	0
6221	10543	1
6221	11147	0
6308	10183	1
6308	23430	0
6310	27111	1
6310	43625	0
6314	9153	1
6314	28685	0
6317	4018	1
6317	29132	0
6318	14257	1
6318	33407	0
6320	10635	1
6320	21652	0
6438	20660	1
6438	38151	0
6440	7032	1
6440	28518	0
6441	8433	1
6441	6783	0
6442	10616	1
6442	25711	0
6524	3912	1
6524	12609	0
6528	10620	1
6528	37817	0
6531	7224	1
6531	14380	0
8364	10518	1
8364	6006	0
8446	7306	1
8446	38718	0
9178	10515	1
9178	33019	0
9326	9233	1
9326	29019	0
9925	9926	1
9925	37868	0
13923	6395	1
13923	10530	0
13924	21367	1
13924	29176	0
13927	33911	1
13927	12031	0
13929	32787	1
13929	9246	0
13930	20639	1
13930	40716	0
13931	32787	1
13931	1407	0
13933	14714	1
13933	41918	0
13934	28291	1
13934	11045	0
13935	28896	1
13935	36658	0
13936	30509	1
13936	43725	0
13937	20118	1
13937	30658	0
13938	28892	1
13938	30696	0
13939	14815	1
13939	27321	0
13940	28409	1
13940	45260	0
13941	8325	1
13941	30860	0
13948	8773	1
13948	30021	0
13951	2101	1
13951	26301	0
13952	2503	1
13952	37794	0
13953	33028	1
13953	8616	0
13954	6454	1
13954	28329	0
13955	28028	1
13955	45312	0
13957	40003	1
13957	31042	0
13958	11492	1
13958	10168	0
13963	43725	1
13963	30829	0
13964	14733	1
13964	3936	0
13966	8919	1
13966	30921	0
13967	19923	1
13967	38719	0
13968	8925	1
13968	28071	0
14025	20643	1
14025	12067	0
14029	9805	1
14029	8337	0
14030	33900	1
14030	10783	0
14031	14748	1
14031	30576	0
14032	14745	1
14032	45289	0
14033	9124	1
14033	8609	0
14035	24909	1
14035	20883	0
14037	9266	1
14037	29160	0
14039	14641	1
14039	45199	0
14042	8381	1
14042	28905	0
14044	20015	1
14044	30176	0
14045	6450	1
14045	8467	0
14046	33670	1
14046	3825	0
14050	9031	1
14050	45734	0
14051	15023	1
14051	21923	0
14052	10128	1
14052	10839	0
14063	10120	1
14063	28886	0
14064	3417	1
14064	3907	0
14065	2632	1
14065	31805	0
14066	7134	1
14066	11471	0
14067	8677	1
14067	12016	0
14070	2513	1
14070	25912	0
14071	8808	1
14071	28380	0
14073	9237	1
14073	15062	0
14079	25855	1
14079	6601	0
14080	33802	1
14080	45220	0
14083	20113	1
14083	36613	0
14089	43725	1
14089	29010	0
14092	7103	1
14092	30350	0
14093	10155	1
14093	45247	0
14102	5921	1
14102	28510	0
14103	3811	1
14103	21503	0
14105	4104	1
14105	45629	0
14106	11884	1
14106	11150	0
14109	15100	1
14109	25628	0
14110	4001	1
14110	28090	0
14111	8352	1
14111	31356	0
14116	25420	1
14116	11900	0
14117	3908	1
14117	30831	0
14119	26123	1
14119	11127	0
14123	25421	1
14123	39119	0
14126	27011	1
14126	11601	0
14127	4121	1
14127	3805	0
14131	10514	1
14131	11969	0
14138	9152	1
14138	9210	0
14142	8440	1
14142	33374	0
14144	11947	1
14144	34118	0
14145	28936	1
14145	11388	0
14146	12050	1
14146	11606	0
14149	8932	1
14149	42007	0
14151	11822	1
14151	29072	0
14152	9713	1
14152	28617	0
14153	8929	1
14153	3403	0
14154	8931	1
14154	13212	0
14164	14702	1
14164	3248	0
14166	33344	1
14166	30144	0
14170	33352	1
14170	34240	0
14171	33344	1
14171	42303	0
14172	10680	1
14172	45711	0
14177	33943	1
14177	9670	0
14183	8376	1
14183	11779	0
14184	1014	1
14184	33900	0
14185	8376	1
14185	29426	0
14190	33916	1
14190	8322	0
14193	28829	1
14193	20799	0
14194	11008	1
14194	41210	0
14201	1839	1
14201	31199	0
14204	25822	1
14204	25546	0
14207	20706	1
14207	9242	0
14209	26802	1
14209	11956	0
14210	3915	1
14210	31951	0
14211	9301	1
14211	9110	0
14215	9164	1
14215	26020	0
14216	10410	1
14216	10941	0
14217	801	1
14217	33330	0
14218	25822	1
14218	31346	0
14221	9324	1
14221	12404	0
14227	1841	1
14227	8337	0
14229	1727	1
14229	13302	0
14233	8339	1
14233	9609	0
14236	1720	1
14236	31326	0
14238	1719	1
14238	28978	0
14240	15104	1
14240	25558	0
14241	29100	1
14241	28379	0
14242	3810	1
14242	3902	0
14243	3821	1
14243	10410	0
14245	28193	1
14245	9670	0
14247	28193	1
14247	32846	0
14248	3824	1
14248	31004	0
14249	3927	1
14249	45764	0
14250	4087	1
14250	10504	0
14251	25753	1
14251	26223	0
14252	25851	1
14252	31903	0
14253	1815	1
14253	38225	0
14256	3644	1
14256	28573	0
14257	1731	1
14257	33971	0
14258	3756	1
14258	31195	0
14260	5983	1
14260	6056	0
14262	15102	1
14262	11724	0
14265	8430	1
14265	20623	0
14274	33216	1
14274	13009	0
14275	8121	1
14275	32746	0
14279	31992	1
14279	33121	0
14280	11776	1
14280	39004	0
14284	6454	1
14284	24040	0
14285	9251	1
14285	12071	0
14286	32718	1
14286	28033	0
14288	32628	1
14288	45243	0
14289	10919	1
14289	31019	0
14290	6731	1
14290	27580	0
14291	2502	1
14291	10502	0
14292	14821	1
14292	20804	0
14293	9225	1
14293	38153	0
14294	1006	1
14294	9813	0
14296	10512	1
14296	30046	0
14298	11008	1
14298	14827	0
14300	11011	1
14300	45217	0
14302	10927	1
14302	11701	0
14303	28335	1
14303	9821	0
14304	14721	1
14304	32892	0
14305	28335	1
14305	40107	0
14306	11367	1
14306	14786	0
14309	6639	1
14309	10660	0
14310	10905	1
14310	28238	0
14313	37504	1
14313	30067	0
14315	11423	1
14315	9375	0
14317	20882	1
14317	30048	0
14319	32683	1
14319	14962	0
14320	32778	1
14320	43841	0
14326	37504	1
14326	11892	0
14328	9131	1
14328	45711	0
14334	32676	1
14334	11842	0
14335	11318	1
14335	45147	0
14337	9131	1
14337	28705	0
14338	32683	1
14338	32846	0
14339	14817	1
14339	6290	0
14341	6635	1
14341	20923	0
14348	10935	1
14348	28944	0
14350	12210	1
14350	37979	0
14352	32842	1
14352	45785	0
14355	11707	1
14355	29116	0
14356	11448	1
14356	31326	0
14358	231	1
14358	29356	0
14359	37775	1
14359	39235	0
14360	37775	1
14360	33410	0
14361	37899	1
14361	38416	0
14363	11350	1
14363	31203	0
14373	8777	1
14373	29089	0
14375	8776	1
14375	8703	0
14376	6389	1
14376	29137	0
14378	33005	1
14378	21919	0
14380	33005	1
14380	11328	0
14381	6389	1
14381	28702	0
14390	14888	1
14390	33399	0
14400	14901	1
14400	28852	0
14402	11011	1
14402	30529	0
14408	8330	1
14408	11452	0
14409	10904	1
14409	19926	0
14412	6639	1
14412	6153	0
14422	33267	1
14422	22009	0
14429	37875	1
14429	37901	0
14431	11710	1
14431	31239	0
14433	8414	1
14433	41926	0
14435	9659	1
14435	31886	0
14439	1419	1
14439	3918	0
14445	11804	1
14445	28892	0
14449	11702	1
14449	25754	0
14451	37775	1
14451	8744	0
14452	37775	1
14452	6000	0
14454	37775	1
14454	31412	0
14455	231	1
14455	11346	0
14470	9067	1
14470	9033	0
14472	8361	1
14472	10704	0
14482	3521	1
14482	31292	0
14489	38767	1
14489	28347	0
14493	14870	1
14493	23825	0
14504	14881	1
14504	20728	0
14510	11128	1
14510	29092	0
14515	14777	1
14515	11458	0
14516	14776	1
14516	32771	0
14525	15008	1
14525	27606	0
14526	15006	1
14526	11447	0
14604	3555	1
14604	31942	0
14606	14896	1
14606	9800	0
14617	14911	1
14617	28519	0
14618	27485	1
14618	40309	0
22001	20019	1
22001	28816	0
22011	27926	1
22011	45785	0
22023	30030	1
22023	40667	0
22026	19502	1
22026	31824	0
22104	31897	1
22104	33109	0
22601	5602	1
22601	30096	0
22602	19801	1
22602	26002	0
22603	25711	1
22603	12411	0
22702	14930	1
22702	33816	0
22911	19805	1
22911	11143	0
23430	40542	1
23430	28859	0
23821	25616	1
23821	10804	0
23909	15104	1
23909	11318	0
23910	20961	1
23910	11145	0
27854	4121	1
27854	28536	0
27936	27374	1
27936	28567	0
27940	24703	1
27940	1404	0
28295	13107	1
28295	6936	0
28296	33447	1
28296	6039	0
28516	6870	1
28516	38308	0
28517	9791	1
28517	21568	0
4208	20002	1
4208	45617	0
4217	20811	1
4217	10258	0
4218	8712	1
4218	20961	0
4219	30811	1
4219	31137	0
4220	8757	1
4220	12091	0
4223	8394	1
4223	38397	0
4224	9155	1
4224	9276	0
4239	9045	1
4239	29098	0
4240	9033	1
4240	28430	0
4244	6959	1
4244	9019	0
4247	9376	1
4247	31502	0
4248	9376	1
4248	9688	0
4250	33219	1
4250	11339	0
4259	9810	1
4259	10727	0
4264	9805	1
4264	10185	0
4266	36732	1
4266	28240	0
4269	31038	1
4269	23911	0
4272	9338	1
4272	30780	0
4276	41432	1
4276	2212	0
4277	9320	1
4277	11989	0
4278	33322	1
4278	34319	0
4282	9205	1
4282	32901	0
4283	30213	1
4283	28238	0
4285	10116	1
4285	25849	0
4295	37967	1
4295	40112	0
4300	8624	1
4300	11637	0
4308	32019	1
4308	30780	0
4309	30831	1
4309	45722	0
4310	20811	1
4310	39330	0
4311	15042	1
4311	11355	0
4312	8508	1
4312	40434	0
4313	10549	1
4313	8529	0
4314	8215	1
4314	28138	0
4315	10120	1
4315	27009	0
4321	8764	1
4321	31816	0
4322	37726	1
4322	27576	0
4323	9308	1
4323	32969	0
4324	29572	1
4324	6936	0
4327	8751	1
4327	32628	0
4333	9147	1
4333	30674	0
4334	9158	1
4334	33748	0
4338	9155	1
4338	41922	0
4339	30177	1
4339	1313	0
4340	9065	1
4340	31201	0
4341	30218	1
4341	28436	0
4344	9059	1
4344	10738	0
43502	30953	1
43502	40066	0
43507	20544	1
43507	40052	0
4356	9130	1
4356	30346	0
4359	9266	1
4359	38166	0
4360	32788	1
4360	8630	0
4361	37956	1
4361	38166	0
4362	32237	1
4362	8670	0
4364	14758	1
4364	8308	0
4373	31038	1
4373	33522	0
4374	36636	1
4374	43831	0
4375	30192	1
4375	38083	0
4377	36732	1
4377	38051	0
4380	24807	1
4380	11406	0
4384	36635	1
4384	30581	0
4387	9918	1
4387	34257	0
4389	9918	1
4389	38136	0
4393	9204	1
4393	42703	0
4394	38039	1
4394	43847	0
4399	10116	1
4399	38636	0
4407	30250	1
4407	43842	0
4409	30314	1
4409	45662	0
4411	30243	1
4411	14717	0
4415	10109	1
4415	11455	0
4420	3140	1
4420	37863	0
4422	10269	1
4422	30643	0
4423	36742	1
4423	1816	0
4424	36660	1
4424	45109	0
4425	10269	1
4425	29162	0
4426	10269	1
4426	41962	0
4428	10268	1
4428	42017	0
4432	24817	1
4432	8478	0
4433	24910	1
4433	37975	0
4435	9813	1
4435	5616	0
4438	24909	1
4438	45771	0
4440	3249	1
4440	38108	0
4441	6870	1
4441	30757	0
4444	14751	1
4444	30038	0
4445	8303	1
4445	1105	0
4448	9905	1
4448	11738	0
4449	9288	1
4449	24903	0
4450	33971	1
4450	11301	0
4451	38059	1
4451	33882	0
4452	30274	1
4452	30058	0
4453	9640	1
4453	13175	0
4455	9643	1
4455	31322	0
4457	30276	1
4457	32846	0
4466	3253	1
4466	43837	0
4467	38068	1
4467	24703	0
4472	37958	1
4472	24041	0
4473	9648	1
4473	33803	0
4484	30604	1
4484	31892	0
4489	30617	1
4489	29639	0
4492	42901	1
4492	28203	0
4493	42901	1
4493	32656	0
4494	42901	1
4494	40134	0
4496	25221	1
4496	41918	0
4497	21502	1
4497	33900	0
4505	10269	1
4505	28896	0
4506	10269	1
4506	32065	0
4508	14843	1
4508	6498	0
4509	31042	1
4509	9325	0
4511	9813	1
