TARGET_CURRICULUM	TARGET	TARGET_ID	TARGET_PATH	TARGET_GRADEID	SOURCE	SOURCE_ID	SOURCE_PATH	SOURCE_GRADEID	SOURCE_CURRICULUM
Cambridge	Artificial insemination 	4590	Cambridge>IGCSE>Biology>16 Reproduction>16.6 Methods of birth control in humans	2811	cross-breeding and artificial insemination	30963	ICSE>Class 12>Biology>Biology and Human Welfare>Enhancement in Food Production	18707	ICSE
Cambridge	Artificial insemination 	4590	Cambridge>IGCSE>Biology>16 Reproduction>16.6 Methods of birth control in humans	2811	advantages of artificial insemination	30968	ICSE>Class 12>Biology>Biology and Human Welfare>Enhancement in Food Production	18707	ICSE
Cambridge	Human Immunodeficiency Virus (HIV)	4592	Cambridge>IGCSE>Biology>16 Reproduction>16.7 Sexually transmitted infections (STIs)	2811	modes of transmission of HIV	30942	ICSE>Class 12>Biology>Biology and Human Welfare>Human Health and Diseases	18707	ICSE
Cambridge	Human Immunodeficiency Virus (HIV)	4592	Cambridge>IGCSE>Biology>16 Reproduction>16.7 Sexually transmitted infections (STIs)	2811	HIV/AIDS symptoms causes prevention	30746	ICSE>Class 12>Biology>Reproduction>Reproductive Health	18707	ICSE
Cambridge	Genetic inheritance	4594	Cambridge>IGCSE>Biology>17 Inheritance>17.1 Inheritance	2811	Heredity	2632	English>KS3>Biology>Genetics and evolution>Heredity	1	English
Cambridge	Genetic inheritance	4594	Cambridge>IGCSE>Biology>17 Inheritance>17.1 Inheritance	2811	Genetic variation and inheritance	14975	English>Upper KS2 Year 6>Science>Evolution and Inheritance>Evolution and Inheritance: Variation	12072	English
Cambridge	Movement of mRNA from the nucleus 	4599	Cambridge>IGCSE>Biology>17 Inheritance>17.2 Chromosomes, genes and proteins	2811	Transcription Unit and the Gene	10255	CBSE>Class 12>Biology>6 Molecular Basis Of Inheritance>Transcription And Translation	7482	CBSE
Cambridge	Action of mRNA with the ribosomes	4600	Cambridge>IGCSE>Biology>17 Inheritance>17.2 Chromosomes, genes and proteins	2811	Ribosomes	8675	CBSE>Class 11>Biology>8 Cell: The Unit Of Life>Eukaryotic and Prokaryotic cells	6961	CBSE
Cambridge	Sites of oestrogen and progesterone: function and production 	4604	Cambridge>IGCSE>Biology>16 Reproduction>16.5 Sex hormones in humans	2811	Menstrual cycle in Females	14754	English>KS3>Biology>Structure and function of living organisms>Reproduction In Humans	1	English
Cambridge	Sites of oestrogen and progesterone: function and production 	4604	Cambridge>IGCSE>Biology>16 Reproduction>16.5 Sex hormones in humans	2811	menstrual cycle - different phases and hormone action	30705	ICSE>Class 12>Biology>Reproduction>Human Reproduction	18707	ICSE
Cambridge	Sites of oestrogen and progesterone: function and production 	4604	Cambridge>IGCSE>Biology>16 Reproduction>16.5 Sex hormones in humans	2811	 Oestrous  cycle 	30706	ICSE>Class 12>Biology>Reproduction>Human Reproduction	18707	ICSE
Cambridge	Chemical birth control methods	4605	Cambridge>IGCSE>Biology>16 Reproduction>16.6 Methods of birth control in humans	2811	birth control contracptive pills	30726	ICSE>Class 12>Biology>Reproduction>Reproductive Health	18707	ICSE
Cambridge	Hormonal contraception and fertility treatments	4607	Cambridge>IGCSE>Biology>16 Reproduction>16.6 Methods of birth control in humans	2811	Fertility treatment IVF, ZIFT, GIFT, AI	33397	CBSE>Class 12>Biology>4 Reproductive Health>Medical Termination Of Pregnancy And Infertility	7482	CBSE
Cambridge	Sexually transmitted infection (STI)	4609	Cambridge>IGCSE>Biology>16 Reproduction>16.7 Sexually transmitted infections (STIs)	2811	Sexually Transmitted Infections (STIs)	10240	CBSE>Class 12>Biology>4 Reproductive Health>Sexually Transmitted Infections	7482	CBSE
Cambridge	Transmission of HIV	4610	Cambridge>IGCSE>Biology>16 Reproduction>16.7 Sexually transmitted infections (STIs)	2811	modes of transmission of HIV	30942	ICSE>Class 12>Biology>Biology and Human Welfare>Human Health and Diseases	18707	ICSE
Cambridge	Development of HIV to AIDS	4611	Cambridge>IGCSE>Biology>16 Reproduction>16.7 Sexually transmitted infections (STIs)	2811	modes of transmission of HIV	30942	ICSE>Class 12>Biology>Biology and Human Welfare>Human Health and Diseases	18707	ICSE
Cambridge	Development of HIV to AIDS	4611	Cambridge>IGCSE>Biology>16 Reproduction>16.7 Sexually transmitted infections (STIs)	2811	HIV/AIDS symptoms causes prevention	30746	ICSE>Class 12>Biology>Reproduction>Reproductive Health	18707	ICSE
Cambridge	Action of ribosome in assembling of amino acids	4616	Cambridge>IGCSE>Biology>17 Inheritance>17.2 Chromosomes, genes and proteins	2811	Ribosomes and inclusion bodies	8670	CBSE>Class 11>Biology>8 Cell: The Unit Of Life>Cell: The Unit Of Life	6961	CBSE
Cambridge	Action of ribosome in assembling of amino acids	4616	Cambridge>IGCSE>Biology>17 Inheritance>17.2 Chromosomes, genes and proteins	2811	Ribosomes	8675	CBSE>Class 11>Biology>8 Cell: The Unit Of Life>Eukaryotic and Prokaryotic cells	6961	CBSE
Cambridge	Action of ribosome in assembling of amino acids	4616	Cambridge>IGCSE>Biology>17 Inheritance>17.2 Chromosomes, genes and proteins	2811	Ribosomes	30124	ICSE>Class 11>Biology>Cell: Structure and Function>Cell: Structure and Function	18706	ICSE
Cambridge	Gene Expression	4617	Cambridge>IGCSE>Biology>17 Inheritance>17.2 Chromosomes, genes and proteins	2811	Gene Expression	7120	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Variation of Traits	3539	NGSS
Cambridge	Separation of chromosome pairs during cell division	4619	Cambridge>IGCSE>Biology>17 Inheritance>17.3 Mitosis	2811	Metaphase 	9048	CBSE>Class 11>Biology>10 Cell Cycle And Cell Division>Cell Cycle and Cell Division	6961	CBSE
Cambridge	Meiosis	4620	Cambridge>IGCSE>Biology>17 Inheritance>17.4 Meiosis	2811	Phases of Meiosis I	9140	CBSE>Class 11>Biology>10 Cell Cycle And Cell Division>Meiosis and Mitosis	6961	CBSE
Cambridge	Meiosis	4620	Cambridge>IGCSE>Biology>17 Inheritance>17.4 Meiosis	2811	Phases of Meiosis II	9141	CBSE>Class 11>Biology>10 Cell Cycle And Cell Division>Meiosis and Mitosis	6961	CBSE
Cambridge	Meiosis	4620	Cambridge>IGCSE>Biology>17 Inheritance>17.4 Meiosis	2811	What is Meiosis?	37704	ICSE>Class 10>Biology>Basic Biology>Cell Cycle and Cell Division	18705	ICSE
Cambridge	Meiosis	4620	Cambridge>IGCSE>Biology>17 Inheritance>17.4 Meiosis	2811	Cell Division - Mitosis and Meiosis	22720	NGSS>NGSS High School>Life Sciences>Structure and Processes>Growth and Development of Organisms	3539	NGSS
Cambridge	Genotype	4621	Cambridge>IGCSE>Biology>17 Inheritance>17.5 Monohybrid inheritance	2811	Chromosome and DNA	7114	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Inheritance of Traits	3539	NGSS
Cambridge	Mutagens	4632	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Carcinogenicity And Toxicity	11323	CBSE>Class 11>Chemistry>2-6 Hydrocarbons>Benzene	6961	CBSE
Cambridge	Mutagens	4632	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Carcinogenicity And Toxicity	29019	ICSE>Class 11>Chemistry>Hydrocarbons>Aromatic Hydrocarbons: Carcinogenicity and Toxicity	18706	ICSE
Cambridge	Gene mutation	4634	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Mutation: spontaneous, induced, gene	30778	ICSE>Class 12>Biology>Genetics and Evolution>Inheritance and Variation	18707	ICSE
Cambridge	Gene mutation	4634	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Factors Affecting Gene Mutation	7118	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Variation of Traits	3539	NGSS
Cambridge	Gene mutation	4634	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Mutation 	10247	CBSE>Class 12>Biology>5 Principles Of Inheritance And Variation>Mutation	7482	CBSE
Cambridge	Gene mutation	4634	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Gene Mutations	21317	NGSS>NGSS Middle School>Life Sciences>Heredity: Inheritance and Variation of Traits>Variation of Traits	3508	NGSS
Cambridge	"""Fitness"" in natural selection "	4639	Cambridge>IGCSE>Biology>18 Variation and selection>18.2 Adaptive features	2811	Natural Selection	7134	NGSS>NGSS High School>Life Sciences>Biological Evolution>Natural Selection	3539	NGSS
Cambridge	"""Fitness"" in natural selection "	4639	Cambridge>IGCSE>Biology>18 Variation and selection>18.2 Adaptive features	2811	Natural selection and survival of the fittest 	7023	NGSS>NGSS High School>Life Sciences>Biological Evolution>Natural Selection	3539	NGSS
Cambridge	"""Fitness"" in natural selection "	4639	Cambridge>IGCSE>Biology>18 Variation and selection>18.2 Adaptive features	2811	Natural selection	14855	English>KS3>Biology>Genetics and evolution>Genetic Variation	1	English
Cambridge	Natural Selection and Competition for resources	4643	Cambridge>IGCSE>Biology>18 Variation and selection>18.3 Selection	2811	criticism of Darwinism	30869	ICSE>Class 12>Biology>Genetics and Evolution>Evolution	18707	ICSE
Cambridge	Describe selective breeding to get offspring with desirable features	4644	Cambridge>IGCSE>Biology>18 Variation and selection>18.3 Selection	2811	What is Artificial Selection?	9401	NGSS>NGSS Middle School>Life Sciences>Biological Evolution>Natural Selection	3508	NGSS
Cambridge	 Evolution is the change in adaptive features of a population over time as the result of natural selection	4645	Cambridge>IGCSE>Biology>18 Variation and selection>18.3 Selection	2811	Animal Evolution	8314	CBSE>Class 10>Science>9 Heredity And Evolution>Evolution & Speciation	682	CBSE
Cambridge	 Evolution is the change in adaptive features of a population over time as the result of natural selection	4645	Cambridge>IGCSE>Biology>18 Variation and selection>18.3 Selection	2811	Evolution And Progress	9657	CBSE>Class 10>Science>9 Heredity And Evolution>Evolution & Speciation	682	CBSE
Cambridge	Selective breeding 	4648	Cambridge>IGCSE>Biology>18 Variation and selection>18.3 Selection	2811	Selective breeding	3417	English>KS4>Biology>Evolution, inheritance and variation>Importance of selective breeding of plants and animals in agriculture	301	English
Cambridge	Food web	4651	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Web	14850	English>KS3>Biology>Interactions and Interdependencies>Interdependence of organisms in an ecosystem	1	English
Cambridge	Food web	4651	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Web and Conservation of Energy in an Ecosystem	6871	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Transfer in Ecosystems	3539	NGSS
Cambridge	Food web	4651	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Webs	20553	NGSS>NGSS Grade 5>Life Sciences>Ecosystem>Interdependent Relationships in Ecosystems	3501	NGSS
Cambridge	Primary, secondary and tertiary consumers in food chain	4652	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	food webs and trophic levels	31707	ICSE>Class 12>Biology>Ecology and Environment>Ecosystem	18707	ICSE
Cambridge	Food chains usually having fewer than five trophic levels	4658	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	food webs and trophic levels	31707	ICSE>Class 12>Biology>Ecology and Environment>Ecosystem	18707	ICSE
Cambridge	Food chains usually having fewer than five trophic levels	4658	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Chain and Food Web	33228	ICSE>Class 8>Biology>Ecosystems>Biotic Components	18704	ICSE
Cambridge	Communities and ecosystems	4666	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.4 Population size	2811	Ecosystem - Structure And Function	10822	CBSE>Class 12>Biology>14 Ecosystem>Ecosystem - Structure and Function	7482	CBSE
Cambridge	Communities and ecosystems	4666	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.4 Population size	2811	Ecosystem-Population Balance	6978	NGSS>NGSS High School>Life Sciences>Interdependent Relationships in Ecosystems>Ecosystem Dynamics	3539	NGSS
Cambridge	Genetic engineering	4672	Cambridge>IGCSE>Biology>20 Biotechnology and genetic engineering>20.3 Genetic engineering	2811	Principle Of Biotechnology	10413	CBSE>Class 12>Biology>11 Biotechnology : Principles And Processes>Principles of Biotechnology	7482	CBSE
Cambridge	Genetic engineering	4672	Cambridge>IGCSE>Biology>20 Biotechnology and genetic engineering>20.3 Genetic engineering	2811	Genetically Engineered Insulin	10554	CBSE>Class 12>Biology>12 Biotechnology And Its Applications>Biotechnological Applications In Medicine	7482	CBSE
Cambridge	Genetic engineering	4672	Cambridge>IGCSE>Biology>20 Biotechnology and genetic engineering>20.3 Genetic engineering	2811	Obtaining the recombinant Gene Product	10638	CBSE>Class 12>Biology>11 Biotechnology : Principles And Processes>Processes Of Recombinant DNA Technology	7482	CBSE
Cambridge	Monocultures 	4680	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.1 Food supply	2811	Monoculture	6992	NGSS>NGSS High School>Life Sciences>Interdependent Relationships in Ecosystems>Biodiversity and Humans	3539	NGSS
Cambridge	Food production for increasing population	4681	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.1 Food supply	2811	Population Growth 	10723	CBSE>Class 12>Biology>13 Organisms And Populations>Populations	7482	CBSE
Cambridge	Food production for increasing population	4681	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.1 Food supply	2811	Population growth: factors affecting population growth and population growth equation	31412	ICSE>Class 12>Biology>Ecology and Environment>Organisms and Populations	18707	ICSE
Cambridge	Impact of habitat destruction on food chains 	4683	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.2 Habitat destruction	2811	Habitat destruction	6900	NGSS>NGSS High School>Life Sciences>Interdependent Relationships in Ecosystems>Biodiversity and Humans	3539	NGSS
Cambridge	Impact of habitat destruction on food chains 	4683	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.2 Habitat destruction	2811	complex food chains and webs and ecosystems	11909	Scotland>Second Level>Sciences>Plant Earth>Biodiversity and interdependence	9701	Scotland
Cambridge	Eutrophication increased aerobic respiration by decomposers 	4686	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.3 Pollution	2811	Cultural Eutrophication	10561	CBSE>Class 12>Biology>16 Environmental Issues>Water Pollution And Its Control	7482	CBSE
Cambridge	Eutrophication increased aerobic respiration by decomposers 	4686	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.3 Pollution	2811	eutrophication - cultural or accelerated	31804	ICSE>Class 12>Biology>Ecology and Environment>Environmental Issues	18707	ICSE
Cambridge	Greenhouse gases and their effects	4689	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.3 Pollution	2811	Greenhouse Gases	21397	NGSS>NGSS High School>Earth and Space Sciences>Earth’s Systems>Weather & Climate	3539	NGSS
Cambridge	Causes of organisms becoming endangered or extinct	4693	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.4 Conservation	2811	Endangered, Vulnerable and Extinct Species	14760	English>KS3>Biology>Genetics and evolution>Adaptation of species to changes in the environment and extinction	1	English
Cambridge	Extinction of animals	4695	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.4 Conservation	2811	biological diversity conventions	31632	ICSE>Class 12>Biology>Ecology and Environment>Biodiversity and its Conservation	18707	ICSE
Cambridge	Mitosis	4704	Cambridge>IGCSE>Biology>17 Inheritance>17.3 Mitosis	2811	Metaphase 	9048	CBSE>Class 11>Biology>10 Cell Cycle And Cell Division>Cell Cycle and Cell Division	6961	CBSE
Cambridge	Mitosis	4704	Cambridge>IGCSE>Biology>17 Inheritance>17.3 Mitosis	2811	Telophase	9138	CBSE>Class 11>Biology>10 Cell Cycle And Cell Division>Cell Cycle and Cell Division	6961	CBSE
Cambridge	Mitosis	4704	Cambridge>IGCSE>Biology>17 Inheritance>17.3 Mitosis	2811	stages of mitosis	30144	ICSE>Class 11>Biology>Cell: Structure and Function>Cell Cycle and Cell Division	18706	ICSE
Cambridge	Mitosis	4704	Cambridge>IGCSE>Biology>17 Inheritance>17.3 Mitosis	2811	Mitosis in Plants and Animals	37801	ICSE>Class 10>Biology>Basic Biology>Cell Cycle and Cell Division	18705	ICSE
Cambridge	Mitosis	4704	Cambridge>IGCSE>Biology>17 Inheritance>17.3 Mitosis	2811	Mitosis	7006	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Growth and Development 	3539	NGSS
Cambridge	Interphase	4706	Cambridge>IGCSE>Biology>17 Inheritance>17.3 Mitosis	2811	Stages of Interphase	37701	ICSE>Class 10>Biology>Basic Biology>Cell Cycle and Cell Division	18705	ICSE
Cambridge	Variation due to meiosis	4710	Cambridge>IGCSE>Biology>17 Inheritance>17.4 Meiosis	2811	Significance Of Meiosis	9144	CBSE>Class 11>Biology>10 Cell Cycle And Cell Division>Meiosis and Mitosis	6961	CBSE
Cambridge	Variation due to meiosis	4710	Cambridge>IGCSE>Biology>17 Inheritance>17.4 Meiosis	2811	Phases of Meiosis I	9140	CBSE>Class 11>Biology>10 Cell Cycle And Cell Division>Meiosis and Mitosis	6961	CBSE
Cambridge	Variation due to meiosis	4710	Cambridge>IGCSE>Biology>17 Inheritance>17.4 Meiosis	2811	Phases of Meiosis II	9141	CBSE>Class 11>Biology>10 Cell Cycle And Cell Division>Meiosis and Mitosis	6961	CBSE
Cambridge	Variation due to meiosis	4710	Cambridge>IGCSE>Biology>17 Inheritance>17.4 Meiosis	2811	Cell Division - Mitosis and Meiosis	22720	NGSS>NGSS High School>Life Sciences>Structure and Processes>Growth and Development of Organisms	3539	NGSS
Cambridge	Test cross	4715	Cambridge>IGCSE>Biology>17 Inheritance>17.5 Monohybrid inheritance	2811	back cross and test cross genetics	30756	ICSE>Class 12>Biology>Genetics and Evolution>Inheritance and Variation	18707	ICSE
Cambridge	Sex linkage in colour blindness	4717	Cambridge>IGCSE>Biology>17 Inheritance>17.5 Monohybrid inheritance	2811	sex linked inheritance hemophilia and colour blindness	30774	ICSE>Class 12>Biology>Genetics and Evolution>Inheritance and Variation	18707	ICSE
Cambridge	Genetic variation	4719	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Factors Affecting Natural Selection-Variation	7135	NGSS>NGSS High School>Life Sciences>Biological Evolution>Natural Selection	3539	NGSS
Cambridge	Genetic variation	4719	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Genetic variation	3513	English>KS4>Biology>Evolution, inheritance and variation>Genetic variation in populations of a species	301	English
Cambridge	Genetic variation	4719	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Variation in a species	14854	English>KS3>Biology>Genetics and evolution>Genetic Variation	1	English
Cambridge	Genetic variation	4719	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Genetic variation resulting in Evolution	7025	NGSS>NGSS High School>Life Sciences>Biological Evolution>Adaptation	3539	NGSS
Cambridge	Mutation	4722	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Mutation 	10247	CBSE>Class 12>Biology>5 Principles Of Inheritance And Variation>Mutation	7482	CBSE
Cambridge	Adapting to Environment	4729	Cambridge>IGCSE>Biology>18 Variation and selection>18.3 Selection	2811	Gene- Environment Interaction	7029	NGSS>NGSS High School>Life Sciences>Biological Evolution>Adaptation	3539	NGSS
Cambridge	Adaptation in natural selection	4733	Cambridge>IGCSE>Biology>18 Variation and selection>18.3 Selection	2811	Natural Selection Leads to Adaptation	7027	NGSS>NGSS High School>Life Sciences>Biological Evolution>Adaptation	3539	NGSS
Cambridge	Adaptation in natural selection	4733	Cambridge>IGCSE>Biology>18 Variation and selection>18.3 Selection	2811	Diversity: natural selection and traits in a population	9755	NGSS>NGSS Middle School>Life Sciences>Biological Evolution>Natural Selection	3508	NGSS
Cambridge	Flow of energy in the ecosystems	4734	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.1 Energy flow	2811	Energy flow ecosystems photosynthesis	33659	CBSE>Class 12>Biology>14 Ecosystem>Energy Flow	7482	CBSE
Cambridge	Flow of energy in the ecosystems	4734	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.1 Energy flow	2811	Flow of Energy in an Ecosystem	33333	ICSE>Class 8>Biology>Ecosystems>Interdependence Between Organisms	18704	ICSE
Cambridge	Flow of energy in the ecosystems	4734	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.1 Energy flow	2811	Matter and Energy Flow in Organisms	6966	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Transfer in Ecosystems	3539	NGSS
Cambridge	Food chain	4735	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Chain and Food Web	8640	CBSE>Class 10>Science>15 Our Environment>Components of Eco-system	682	CBSE
Cambridge	Food chain	4735	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Chains	14939	English>Lower KS2 Year 4>Science>Animals (inc Humans)>Animals: Food Chains	12057	English
Cambridge	Food chain	4735	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Chain and Food Web	33228	ICSE>Class 8>Biology>Ecosystems>Biotic Components	18704	ICSE
Cambridge	Producers in a food chain	4737	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Chain and Food Web	8640	CBSE>Class 10>Science>15 Our Environment>Components of Eco-system	682	CBSE
Cambridge	Producers in a food chain	4737	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Chains	14939	English>Lower KS2 Year 4>Science>Animals (inc Humans)>Animals: Food Chains	12057	English
Cambridge	Producers in a food chain	4737	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Chain and Food Web	33228	ICSE>Class 8>Biology>Ecosystems>Biotic Components	18704	ICSE
Cambridge	Consumer in food chain	4738	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Chain and Food Web	8640	CBSE>Class 10>Science>15 Our Environment>Components of Eco-system	682	CBSE
Cambridge	Consumer in food chain	4738	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Chains	14939	English>Lower KS2 Year 4>Science>Animals (inc Humans)>Animals: Food Chains	12057	English
Cambridge	Consumer in food chain	4738	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food Chain and Food Web	33228	ICSE>Class 8>Biology>Ecosystems>Biotic Components	18704	ICSE
Cambridge	Decomposer in ecosystem	4739	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Decomposers: Importance and their role in ecosystem	3403	English>KS4>Biology>Ecosystems>Role of microorganisms (decomposers) in the cycling of materials through an ecosystem	301	English
Cambridge	Decomposer in ecosystem	4739	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Decomposers	12092	Scotland>Second Level>Sciences>Biological systems>Body systems and cells	9701	Scotland
Cambridge	Food chains and food webs	4740	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Food chain	3139	English>KS4>Biology>Photosynthesis>Food chain	301	English
Cambridge	Food chains and food webs	4740	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	complex food chains and webs and ecosystems	11909	Scotland>Second Level>Sciences>Plant Earth>Biodiversity and interdependence	9701	Scotland
Cambridge	Trophic levels	4743	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	food webs and trophic levels	31707	ICSE>Class 12>Biology>Ecology and Environment>Ecosystem	18707	ICSE
Cambridge	Trophic levels	4743	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Producers, Consumers and Decomposers	33331	ICSE>Class 8>Biology>Ecosystems>Understanding Ecosystems	18704	ICSE
Cambridge	Pyramids of biomass	4744	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Ecological Pyramids	10742	CBSE>Class 12>Biology>14 Ecosystem>Ecological Pyramids And Succession	7482	CBSE
Cambridge	Pyramids of biomass	4744	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	10% law ecological pyramids	31617	ICSE>Class 12>Biology>Ecology and Environment>Ecosystem	18707	ICSE
Cambridge	Pyramids of biomass	4744	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	ecological pyramids – energy, number and biomass	31708	ICSE>Class 12>Biology>Ecology and Environment>Ecosystem	18707	ICSE
Cambridge	Pyramid of biomass vs pyramid of numbers	4745	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Ecological Pyramids	10742	CBSE>Class 12>Biology>14 Ecosystem>Ecological Pyramids And Succession	7482	CBSE
Cambridge	Water cycle	4747	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.3 Nutrient cycles	2811	The Water Cycle	6598	NGSS>NGSS High School>Earth and Space Sciences>Earth’s Systems>The Role of Water in Earth’s Surface Processes	3539	NGSS
Cambridge	Water cycle	4747	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.3 Nutrient cycles	2811	Water cycle	20116	CBSE>Class 6>Science>6 Natural Phenomena>Water Cycle, Rain, Thunder and Lightning	15604	CBSE
Cambridge	Water cycle	4747	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.3 Nutrient cycles	2811	Water cycle	20920	CBSE>Class 7>Science>7 Natural Resources>Scarcity of Water	1571	CBSE
Cambridge	Water cycle	4747	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.3 Nutrient cycles	2811	Water cycle	45307	CBSE>Class 7>Science>16 Water: A Precious Resource>Water	1571	CBSE
Cambridge	Water cycle	4747	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.3 Nutrient cycles	2811	Water cycle	20771	NGSS>NGSS Middle School>Earth and Space Sciences>Earth’s Systems>The Roles of Water in Earth’s Surface Processes	3508	NGSS
Cambridge	Nitrogen cycle: Feeding and digestion of proteins	4750	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.3 Nutrient cycles	2811	Nitrogen cycle	9688	CBSE>Class 9>Science>14 Natural Resources>Soil	6634	CBSE
Cambridge	Role of microorganisms in the nitrogen cycle	4753	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.3 Nutrient cycles	2811	Biological Nitrogen Fixation	9264	CBSE>Class 11>Biology>12 Mineral Nutrition>Mechanism and Absorption of Elements	6961	CBSE
Cambridge	Role of microorganisms in the nitrogen cycle	4753	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.3 Nutrient cycles	2811	nitrogen fixation and nitrogen cycle	20539	CBSE>Class 8>Science>1 Food>Crop Production	15605	CBSE
Cambridge	Role of microorganisms in the nitrogen cycle	4753	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.3 Nutrient cycles	2811	Nitrogen Fixation and Nitrogen Cycle	25230	CBSE>Class 8>Science>1 Food>Microorganisms	15605	CBSE
Cambridge	Role of microorganisms in the nitrogen cycle	4753	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.3 Nutrient cycles	2811	nitrogen fixation and nitrogen cycle	45118	CBSE>Class 8>Science>1 Crop Production and Management>Crop Production	15605	CBSE
Cambridge	Role of microorganisms in the nitrogen cycle	4753	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.3 Nutrient cycles	2811	Nitrogen Fixation and Nitrogen Cycle	45126	CBSE>Class 8>Science>2 Microorganisms: Friends and Foe>Microorganisms	15605	CBSE
